Domain name,Agency,Maintaining office,Use case,Type of government,Federal branch,State,Comments,Link,Date Added
state.az.us,,,,State,,Arizona,"*state.az.us pattern to include Arizona state agencies, such as those at https://www.google.com/#q=site:state.az.us.  -- Note added 12/13/13 13:17",http://az.gov/,6/6/13 18:08
state.ca.us,,,,State,,California,"*state.ca.us pattern to include California state agencies, such as those at: https://www.google.com/#q=site:state.ca.us  -- Note added 6/27/14 16:14",#N/A,6/6/13 18:08
state.co.us,,,,State,,Colorado,"Included to find *.state.co.us pattern to find state websites, such as https://www.google.com/search?q=site%3Astate.co.us  -- Note added 1/14/14 15:07",http://www.colorado.gov/,6/6/13 18:08
state.fl.us,,,,State,,Florida,"*state.fl.us pattern to include Florida state agencies, such as those at: https://www.google.com/#q=site:state.fl.us   -- Note added 6/27/14 16:15",http://www.myflorida.com/,6/6/13 18:08
state.ga.us,,,,State,,Georgia,State of Ga website -- Note added 8/25/15 16:09,http://georgia.gov/,6/6/13 18:08
state.ia.us,,,,State,,Iowa,State of Iowa -- Note added 8/26/15 13:51,http://www.iowa.gov/,6/6/13 18:08
state.id.us,,,,State,,Idaho,Pattern for *state.id.us websites -- Note added 7/8/13 19:27,http://www.state.id.us/,6/6/13 18:08
state.il.us,,,,State,,Illinois,State of Illinois -- Note added 7/3/14 17:38,#N/A,6/6/13 18:08
state.in.us,,,,State,,Indiana,state of  Indiana -- Note added 8/27/15 14:57,http://www.in.gov/core/,6/6/13 18:08
state.ky.us,,,,State,,Kentucky,Ky Website -- Note added 8/27/15 16:57,http://kentucky.gov/Pages/home.aspx,6/6/13 18:08
state.lib.la.us,,,,State,,Louisiana,State Library of Louisiana -- Note added 7/26/13 16:18,http://www.state.lib.la.us/,6/6/13 18:08
state.ma.us,,,,State,,Massachusetts,Mass State Website -- Note added 8/26/15 16:22,http://www.mass.gov/portal/,6/6/13 18:08
state.md.us,,,,State,,Maryland,"State website is at http://www.maryland.gov. state.md.us pattern to include Maryland state agencies, such as those at https://www.google.com/#q=site:state.md.us. -- Note added 7/23/14 16:07",http://www.maryland.gov/Pages/default.aspx,6/6/13 18:08
state.me.us,,,,State,,Maine,state of maine -- Note added 8/27/15 20:01,http://www.maine.gov/portal/index.html,6/6/13 18:08
state.mi.us,,,,State,,Michigan,state of michigan -- Note added 9/3/15 16:11,http://www.michigan.gov/,6/6/13 18:08
state.mn.us,,,,State,,Minnesota,Minnesota.gov portal; 'electronic entry point to Minnesota State government information and services' -- Note added 6/2/15 1:37,http://www.mn.gov/portal/,6/6/13 18:08
state.ms.us,,,,State,,Mississippi,State of Mississippi -- Note added 7/8/14 12:53,http://www.ms.gov/,6/6/13 18:08
state.ne.us,,,,State,,Nebraska,*.state.ne.us pattern to include several state agencies. -- Note added 12/9/13 18:31,#N/A,6/6/13 18:08
state.nh.us,,,,State,,New Hampshire,NH State Website -- Note added 9/2/15 19:11,https://www.nh.gov/,6/6/13 18:08
state.nj.us,,,,State,,New Jersey,"http://www.state.nj.us/ and http://www.nj.gov both resolve to the same site. n*state.nj.us pattern to include New Jersey state agencies, such as those at: https://www.google.com/#q=site:state.nj.us  -- Note added 7/8/14 13:04",http://www.state.nj.us/,6/6/13 18:08
state.nm.us,,,,State,,New Mexico,State of New Mexico -- Note added 7/16/14 5:42,http://www.newmexico.gov/,6/6/13 18:08
state.oh.us,,,,State,,Ohio,State of Ohio -- Note added 3/27/14 18:36,http://ohio.gov/,6/6/13 18:08
state.ok.us,,,,State,,Oklahoma,State of OK website -- Note added 8/28/15 18:27,https://www.ok.gov/,6/6/13 18:08
state.or.us,,,,State,,Oregon,"http://www.state.or.us/ resolves to a non-styled version of http://www.oregon.gov/  n*state.or.us pattern included here to find State of Oregon agencies, such as: https://www.google.com/search?q=site:state.or.us -- Note added 7/17/14 17:40",http://www.oregon.gov/Pages/index.aspx,6/6/13 18:08
state.sc.us,,,,State,,South Carolina,State of SC  -- Note added 8/28/15 15:35,http://www.sc.gov/Pages/default.aspx,6/6/13 18:08
state.sd.us,,,,State,,South Dakota,South Dakota State Government Website -- Note added 7/17/14 6:01,http://sd.gov/,6/6/13 18:08
state.tn.us,,,,State,,Tennessee,Official site of the Tennessee Government -- Note added 6/26/14 13:27,http://state.tn.us/,6/6/13 18:08
state.va.us,,,,State,,Virginia,The official website of the Commonwealth of Virginia -- Note added 6/27/14 14:50,http://www.state.va.us/,6/6/13 18:08
state.vt.us,,,,State,,Vermont,State of Vermont -- Note added 8/15/14 14:27,http://www.vermont.gov/portal/,6/6/13 18:08
state.wa.us,,,,State,,Washington,State of Washington -- Note added 11/17/14 6:48,http://access.wa.gov/,6/6/13 18:08
state.wi.us,,,,State,,Wisconsin,"*.state.wi.us pattern is included here for various Department-level agencies, such as those at: https://www.google.com/search?q=site%3Astate.wi.us  Requires 'www' to resolve. -- Note added 4/2/14 12:49",http://www.state.wi.us/state/,6/6/13 18:08
state.wy.us,,,,State,,Wyoming,State of Wyoming travel and tourism website -- Note added 7/23/14 5:34,http://www.wyo.gov/,6/6/13 18:08
statecollegepa.us,,,,Local,,Pennsylvania,"Borough of State College, PA -- Note added 8/25/14 11:59",http://www.statecollegepa.us/,6/6/13 18:08
staunton.va.us,,,,Local,,Virginia,"City of Staunton, VA -- Note added 6/27/14 14:54",http://www.staunton.va.us/,6/6/13 18:08
sterlingct.us,,,,Local,,Connecticut,"Town of Sterling, CT -- Note added 2/4/15 6:58",http://www.sterlingct.us/,6/6/13 18:08
stone-harbor.nj.us,,,,Local,,New Jersey," Borough of Stone Harbor, nj -- Note added 9/16/15 18:56",http://www.stone-harbor.nj.us/,6/6/13 18:08
suffolkva.us,,,,Local,,Virginia,"City of Suffolk, VA -- Note added 11/18/13 19:30",http://www.suffolkva.us/,6/6/13 18:08
sullivancounty-pa.us,,,,County,,Pennsylvania,"Sullivan County, PA -- Note added 10/1/14 21:10",http://www.sullivancounty-pa.org/,6/6/13 18:08
summerville.sc.us,,,,Local,,South Carolina,"Town of Summerville, SC -- Note added 8/25/14 11:53",http://www.summerville.sc.us/,6/6/13 18:08
sumnermaine.us,,,,Local,,Maine,"sumner, maine -- Note added 8/27/15 20:02",http://www.sumnermaine.us/,6/6/13 18:08
sumtercountyga.us,,,,County,,Georgia,"Sumter County, Ga -- Note added 8/25/15 16:10",http://sumtercountyga.us/,6/6/13 18:08
sussex.nj.us,,,,County,,New Jersey,"Sussex County, NJ -- Note added 1/6/14 20:07",http://sussex.nj.us/,6/6/13 18:08
sweet.wy.us,,,,County,,Wyoming,"Sweetwater County, WY -- Note added 6/7/13 16:14",http://sweet.wy.us/,6/6/13 18:08
thetfordvermont.us,,,,Local,,Vermont,"Town of Thetford, VT -- Note added 8/15/14 14:30",http://www.thetfordvermont.us/,6/6/13 18:08
town.ashland.va.us,,,,Local,,Virginia,"Town of Ashland, VA -- Note added 6/27/14 14:57",http://town.ashland.va.us/,6/6/13 18:08
town.berlin.ct.us,,,,Local,,Connecticut,"Town of Berlin, CT -- Note added 2/6/15 12:52",http://www.town.berlin.ct.us/,6/6/13 18:08
town.blackearth.wi.us,,,,Local,,Wisconsin,"Town of Black Earth, WI -- Note added 8/8/14 5:31",http://town.blackearth.wi.us/,6/6/13 18:08
town.boonsboro.md.us,,,,Local,,Maryland,"Town of Boonsboro, MD -- Note added 7/25/13 16:00",http://www.town.boonsboro.md.us/,6/6/13 18:09
town.bridgewater.va.us,,,,Local,,Virginia,"Town of Bridgewater, VA -- Note added 6/27/14 14:58",http://town.bridgewater.va.us/,6/6/13 18:08
town.broadway.va.us,,,,Local,,Virginia,"Town of Broadway, VA -- Note added 6/27/14 15:00",http://town.broadway.va.us/,6/6/13 18:08
town.coupeville.wa.us,,,,Local,,Washington,"Town of Coupeville, WA -- Note added 11/12/14 6:52",http://town.coupeville.wa.us/,6/6/13 18:08
town.darrington.wa.us,,,,Local,,Washington,"Town of Darrington, WA -- Note added 11/12/14 6:51",http://town.darrington.wa.us/,6/6/13 18:08
town.dunn.wi.us,,,,Local,,Wisconsin,"Town of Dunn, WI -- Note added 8/8/14 5:33",http://town.dunn.wi.us/,6/6/13 18:08
town.exeter.ri.us,,,,Local,,Rhode Island,"Town of Exeter,¬† RI -- Note added 6/7/13 18:50",http://town.exeter.ri.us/,6/6/13 18:08
town.falmouth.me.us,,,,Local,,Maine,"falmouth, me -- Note added 8/27/15 20:05",http://www.falmouthme.org/,6/6/13 18:08
town.farmington.wi.us,,,,Local,,Wisconsin,"Town of Farmington, WI -- Note added 8/8/14 5:34",http://town.farmington.wi.us/,6/6/13 18:08
town.groton.ct.us,,,,Local,,Connecticut,"Town of Groton, CT -- Note added 2/6/15 12:53",http://town.groton.ct.us/,6/6/13 18:08
town.hamilton.va.us,,,,Local,,Virginia,"Town of Hamilton, VA -- Note added 6/27/14 15:01",http://www.town.hamilton.va.us/,6/6/13 18:08
town.hillsborough.nh.us,,,,Local,,New Hampshire,"Town of Hillsborough, NH -- Note added 3/24/14 13:23",http://www.town.hillsborough.nh.us/Public_Documents/index,6/6/13 18:08
town.jaffrey.nh.us,,,,Local,,New Hampshire,"town of jaffrey, nh -- Note added 9/2/15 19:34",http://town.jaffrey.nh.us/Pages/index,6/6/13 18:08
town.kensington.nh.us,,,,Local,,New Hampshire,"town of kensington, nh -- Note added 9/2/15 19:34",http://town.kensington.nh.us/,6/6/13 18:08
town.ledyard.ct.us,,,,Local,,Connecticut,"Town of Ledyard, CT -- Note added 2/6/15 12:54",http://town.ledyard.ct.us/,6/6/13 18:09
town.lincolnville.me.us,,,,Local,,Maine,"lincolnville, me -- Note added 8/27/15 20:05",http://www.town.lincolnville.me.us/,6/6/13 18:08
town.lyndeborough.nh.us,,,,Local,,New Hampshire,"town of lyndeborough, nh -- Note added 9/2/15 19:35",http://town.lyndeborough.nh.us/Pages/index,6/6/13 18:08
town.marshfield.vt.us,,,,Local,,Vermont,"Town of Marshfield, VT -- Note added 8/15/14 14:33",http://www.town.marshfield.vt.us/,6/6/13 18:08
town.middleton.wi.us,,,,Local,,Wisconsin,"Town of Middleton, WI -- Note added 8/8/14 5:35",http://town.middleton.wi.us/,6/6/13 18:08
town.morrison.co.us,,,,Local,,Colorado,"Town of Morrison, CO n  -- Note added 7/14/14 5:47",http://town.morrison.co.us/,6/6/13 18:08
town.oregon.wi.us,,,,Local,,Wisconsin,"Town of Oregon, WI -- Note added 8/8/14 5:36",http://town.oregon.wi.us/,6/6/13 18:08
town.rindge.nh.us,,,,Local,,New Hampshire,"town of rindge, nh -- Note added 9/2/15 19:35",http://www.rindgenh.org/,6/6/13 18:08
town.rockport.me.us,,,,Local,,Maine,"rockport, me -- Note added 8/27/15 20:06",http://www.town.rockport.me.us/,6/6/13 18:09
town.rye.nh.us,,,,Local,,New Hampshire,"town of rye, nh -- Note added 9/2/15 19:36",http://town.rye.nh.us/pages/index,6/6/13 18:09
town.springfield.wi.us,,,,Local,,Wisconsin,"Town of Springfield, WI -- Note added 8/8/14 5:37",http://www.town.springfield.wi.us/,6/6/13 18:09
town.stoneville.nc.us,,,,Local,,North Carolina," Town of Stoneville, NC -- Note added 9/15/15 18:21",http://town.stoneville.nc.us/,6/6/13 18:09
town.sunapee.nh.us,,,,Local,,New Hampshire,"town of sunapee, nh -- Note added 9/2/15 19:36",http://town.sunapee.nh.us/Pages/index,6/6/13 18:09
town.swanzey.nh.us,,,,Local,,New Hampshire,"town of swanzey, nh -- Note added 9/2/15 19:37",http://www.town.swanzey.nh.us/,6/6/13 18:09
town.verona.wi.us,,,,Local,,Wisconsin,"Town of Verona, WI -- Note added 8/8/14 5:39",http://www.town.verona.wi.us/,6/6/13 18:09
town.waterford.ny.us,,,,Local,,New York,"Town of Waterford, NY -- Note added 11/9/15 20:05",http://www.town.waterford.ny.us/,6/6/13 18:09
town.wellton.az.us,,,,Local,,Arizona,"Town of Wellton, AZ -- Note added 12/13/13 13:20",http://town.wellton.az.us/,6/6/13 18:09
town.williston.vt.us,,,,Local,,Vermont,"Town of Williston, VT -- Note added 8/15/14 14:34",http://www.town.williston.vt.us/,6/6/13 18:09
townfoxborough.us,,,,Local,,Massachusetts," town foxborough, Ma -- Note added 8/26/15 16:26",http://www.foxboroughma.gov/Pages/index,6/6/13 18:09
townofappalachiava.us,,,,Local,,Virginia,"Town of Appalachia, VA. -- Note added 7/11/14 18:55",http://townofappalachiava.us/,6/6/13 18:09
townofblanchard.us,,,,Local,,Louisiana,"Town of Blanchard, La  -- Note added 8/24/15 15:17",http://www.townofblanchard.us/,6/6/13 18:09
townofbrentwood-md.us,,,,Local,,Maryland,"Town of Brentwood, MD -- Note added 5/27/14 4:19",http://www.townofbrentwood-md.us/,6/6/13 18:09
townofbriarcliffe.us,,,,Local,,South Carolina,"town, of, briarcliffe, sc -- Note added 8/28/15 15:41",http://townofbriarcliffe.us/,6/6/13 18:09
townofcanaannh.us,,,,Local,,New Hampshire,"town of canaan, nh -- Note added 9/2/15 19:37",http://www.townofcanaannh.us/,6/6/13 18:09
townofchelmsford.us,,,,Local,,Massachusetts,"Town of Chelmsford, MA -- Note added 8/18/14 13:45",http://www.townofchelmsford.us/,6/6/13 18:09
townofdelmar.us,,,,Local,,Maryland,"Town of Delmar, MD -- Note added 6/12/13 17:57",http://www.townofdelmar.us/,6/6/13 18:09
townofdoverny.us,,,,Local,,New York,"Town of Dover, NY -- Note added 8/18/14 13:47",http://townofdoverny.us/,6/6/13 18:09
townofeaglewi.us,,,,Local,,Wisconsin,"Town of Eagle, WI -- Note added 8/8/14 6:06",http://townofeaglewi.us/,6/6/13 18:09
townofhampstead.us,,,,Local,,Maryland,"Town of Hampstead, MD -- Note added 5/27/14 4:29",http://www.hampsteadmd.gov/,6/6/13 18:09
townofholliston.us,,,,Local,,Massachusetts,"holliston, Ma -- Note added 8/26/15 16:31",hohttp://www.townofholliston.us/,6/6/13 18:09
townofmidland.us,,,,Local,,North Carolina,"Town of Midland, NC -- Note added 6/6/13 18:09",http://townofmidland.us/,6/6/13 18:09
townofminong.us,,,,Local,,Wisconsin,"Town of Minong, WI -- Note added 8/12/14 6:58",http://townofminong.us/,6/6/13 18:09
townofmukwonago.us,,,,Local,,Wisconsin,"Town of Mukwonago, WI -- Note added 1/22/14 19:22",http://www.townofmukwonago.us/,6/6/13 18:09
townoforwell-ny.us,,,,Local,,New York,"Town of Orwell, NY -- Note added 8/18/14 15:28",http://www.townoforwell-ny.us/,8/18/14 15:28
townofsunderland.us,,,,Local,,Massachusetts,"sunderland, Ma -- Note added 8/26/15 16:35",http://www.townofsunderland.us/Pages/index,6/6/13 18:09
townofwestpoint.us,,,,Local,,Wisconsin,"Town of West Point, WI -- Note added 8/12/14 5:43",http://townofwestpoint.us/,6/6/13 18:09
townrochesterwi.us,,,,Local,,Wisconsin,"Town of Rochester, WI -- Note added 1/14/14 14:19",http://townrochesterwi.us/,6/6/13 18:09
township.empire.mn.us,,,,Local,,Minnesota,"Empire Township, MN -- Note added 11/18/13 19:07",http://www.township.empire.mn.us/,6/6/13 18:09
township.guthrie.mn.us,,,,Local,,Minnesota,"Guthrie Township, Hubbard County, MN -- Note added 6/2/15 2:00",http://www.township.guthrie.mn.us/,6/6/13 18:09
township.stroud.pa.us,,,,Local,,Pennsylvania,"Stroud Township, PA -- Note added 10/2/14 17:40",http://township.stroud.pa.us/,6/6/13 18:09
troy-nh.us,,,,Local,,New Hampshire,"Town of Troy, NH -- Note added 8/15/14 13:59",http://www.troy-nh.us/index.html,6/6/13 18:09
troy.nc.us,,,,Local,,North Carolina,"troy, NC -- Note added 9/15/15 18:41",http://troy.nc.us/,6/6/13 18:09
troyil.us,,,,Local,,Illinois,"City of Troy, IL -- Note added 7/3/14 17:52",http://troyil.us/,6/6/13 18:09
trumanmn.us,,,,Local,,Minnesota,"City of Truman, MN -- Note added 6/10/15 12:13",http://trumanmn.us/,6/6/13 18:09
twiggscounty.us,,,,County,,Georgia,"Twiggs County, Ga -- Note added 8/25/15 16:14",http://twiggscounty.us/,6/6/13 18:09
twp.antrim.pa.us,,,,Local,,Pennsylvania,"Antrim Township, PA -- Note added 10/2/14 17:53",http://www.twp.antrim.pa.us/,6/6/13 18:09
twp.berkeley.nj.us,,,,Local,,New Jersey,"township of berkeley, nj -- Note added 9/16/15 19:23",http://twp.berkeley.nj.us/index.aspx,6/6/13 18:09
twp.bethel.pa.us,,,,Local,,Pennsylvania,"Bethel Township, PA -- Note added 8/14/14 14:10",http://twp.bethel.pa.us/,6/6/13 18:09
twp.brick.nj.us,,,,Local,,New Jersey,"Township of Brick, NJ -- Note added 8/14/14 14:11",http://twp.brick.nj.us/,6/6/13 18:09
twp.burlington.nj.us,,,,Local,,New Jersey,"Burlington Township, NJ -- Note added 8/14/14 14:11",http://twp.burlington.nj.us/,6/6/13 18:09
twp.cranberry.pa.us,,,,Local,,Pennsylvania,"Cranberry Township, PA -- Note added 6/6/13 18:09",http://twp.cranberry.pa.us/,6/6/13 18:09
twp.fairview.pa.us,,,,Local,,Pennsylvania,"Fairview Township, PA -- Note added 8/14/14 14:19",http://twp.fairview.pa.us/,6/6/13 18:09
twp.ferguson.pa.us,,,,Local,,Pennsylvania,"Ferguson Township, PA -- Note added 8/14/14 14:20",http://www.twp.ferguson.pa.us/,6/6/13 18:09
twp.fredon.nj.us,,,,Local,,New Jersey,"Township of Fredon, NJ -- Note added 7/23/14 16:15",http://twp.fredon.nj.us/,6/6/13 18:09
twp.freehold.nj.us,,,,Local,,New Jersey,"Freehold Township, NJ -- Note added 8/14/14 14:21",http://twp.freehold.nj.us/,6/6/13 18:09
twp.howell.nj.us,,,,Local,,New Jersey,"Howell Township, NJ -- Note added 8/14/14 14:28",http://www.twp.howell.nj.us/,6/6/13 18:09
twp.lakewood.nj.us,,,,Local,,New Jersey,"township lakewood, nj -- Note added 9/16/15 19:23",http://twp.lakewood.nj.us/,6/6/13 18:09
twp.lancaster.pa.us,,,,Local,,Pennsylvania,"Lancaster Township, PA -- Note added 10/2/14 18:00",http://www.twp.lancaster.pa.us/,6/6/13 18:09
twp.maplewood.nj.us,,,,Local,,New Jersey,"township of maplewood, nj -- Note added 9/16/15 19:23",http://twp.maplewood.nj.us/,6/6/13 18:09
twp.marshall.pa.us,,,,Local,,Pennsylvania,"Marshall Township, PA -- Note added 10/2/14 18:02",http://twp.marshall.pa.us/,6/6/13 18:09
twp.millburn.nj.us,,,,Local,,New Jersey,"township millburn, nj -- Note added 9/16/15 19:24",http://twp.millburn.nj.us/,6/6/13 18:09
twp.newtown.pa.us,,,,Local,,Pennsylvania,"Newtown Township, PA -- Note added 10/2/14 18:03",http://twp.newtown.pa.us/,6/6/13 18:09
twp.pennsauken.nj.us,,,,Local,,New Jersey,"township of pennsauken, nj -- Note added 9/16/15 19:24",http://twp.pennsauken.nj.us/,6/6/13 18:09
twp.pine.pa.us,,,,Local,,Pennsylvania,"Pine Township, PA -- Note added 10/2/14 18:05",http://twp.pine.pa.us/,6/6/13 18:09
twp.stafford.nj.us,,,,Local,,New Jersey,"Stafford Township, NJ -- Note added 1/14/14 13:31",http://twp.stafford.nj.us/,6/6/13 18:09
twp.washington.nj.us,,,,Local,,New Jersey,"Washington Township, nj -- Note added 9/16/15 19:25",http://twp.washington.nj.us/,6/6/13 18:09
twp.woodbridge.nj.us,,,,Local,,New Jersey,"township of woodbridge, nj -- Note added 9/16/15 19:25",http://twp.woodbridge.nj.us/,6/6/13 18:09
twpofwashington.us,,,,Local,,New Jersey,"township of washington, nj -- Note added 9/16/15 19:26",http://www.twpofwashington.us/default.asp?sec_id=180006394,6/6/13 18:09
unalaska-ak.us,,,,Local,,Alaska,"City of Unalaska, AK -- Note added 6/7/13 14:48",http://www.ci.unalaska.ak.us/,6/6/13 18:09
uniontown.us,,,,Local,,Washington,"Uniontown, WA -- Note added 11/12/14 6:34",http://uniontown.us/,6/6/13 18:09
uplandpl.lib.ca.us,,,,Local,,California,"City of Upland, CA -- Note added 7/26/13 16:19",#N/A,6/6/13 18:09
urbanaillinois.us,,,,Local,,Illinois,"City of Urbana, IL -- Note added 7/3/14 17:58",http://urbanaillinois.us/,6/6/13 18:09
valleycity.us,,,,Local,,North Dakota,"City of Valley City, ND -- Note added 12/6/13 16:06",http://www.valleycity.us/,6/6/13 18:08
vermillion.us,,,,Local,,South Dakota,"City of Vermillion, SD n  -- Note added 7/17/14 6:05",http://www.vermillion.us/,6/6/13 18:09
vi.deforest.wi.us,,,,Local,,Wisconsin,"Village of DeForest, WI -- Note added 1/14/14 13:23",http://www.vi.deforest.wi.us/,6/6/13 18:09
vi.hewitt.wi.us,,,,Local,,Wisconsin,"Village of Hewitt, WI -- Note added 8/12/14 5:33",http://www.vi.hewitt.wi.us/,6/6/13 18:09
vi.wheeling.il.us,,,,Local,,Illinois,"Village of Wheeling, IL -- Note added 1/14/14 13:23",http://vi.wheeling.il.us/,6/6/13 18:09
vil.edgar.wi.us,,,,Local,,Wisconsin,"Village of Edgar, WI -- Note added 8/12/14 5:31",http://www.vil.edgar.wi.us/,6/6/13 18:09
vil.maryville.il.us,,,,Local,,Illinois,"Village of Maryville, IL -- Note added 7/3/14 18:21",http://vil.maryville.il.us/,6/6/13 18:09
vil.waunakee.wi.us,,,,Local,,Wisconsin,"Village of Waunakee, WI -- Note added 4/2/14 12:46",http://www.vil.waunakee.wi.us/,6/6/13 18:09
vil.woodridge.il.us,,,,Local,,Illinois,"Village of Woodridge, IL -- Note added 7/3/14 18:21",http://vil.woodridge.il.us/,6/6/13 18:09
vil.wrightstown.wi.us,,,,Local,,Wisconsin,"Village of Wrightstown, WI -- Note added 8/12/14 5:30",http://vil.wrightstown.wi.us/,6/6/13 18:09
village.bartlett.il.us,,,,Local,,Illinois,"Village of Bartlett, IL -- Note added 7/7/14 15:24",http://village.bartlett.il.us/,6/6/13 18:09
