Domain name,Agency,Maintaining office,Use case,Type of government,Federal branch,State,Comments,Link,Date Added
cityoflakewales.com,,,,Local,,Florida,"The City of Lake Wales, FL -- Note added 6/16/15 16:48",http://www.cityoflakewales.com/,6/6/13 18:08
cityoflakeway.com,,,,Local,,Texas,"City of Lakeway, TX -- Note added 6/15/15 5:25",http://www.lakeway-tx.gov/,6/6/13 18:08
cityoflamesa.com,,,,Local,,California,"City of La Mesa, CA -- Note added 6/6/13 18:09",http://cityoflamesa.com/,6/6/13 18:09
cityoflancasterpa.com,,,,Local,,Pennsylvania,"City of Lancaster, PA -- Note added 7/19/13 18:26",#N/A,6/6/13 18:08
cityoflandrum.com,,,,Local,,South Carolina,"city of landrum, sc -- Note added 8/28/15 13:33",http://cityoflandrumsc.com/,6/6/13 18:08
cityoflangdon.com,,,,Local,,North Dakota,"City of Langdon, ND -- Note added 7/18/14 5:33",http://cityoflangdon.com/,6/6/13 18:08
cityoflapwai.com,,,,Native Sovereign Nation / Tribal,,Idaho,"City of Lapwai, ID -- Note added 7/23/14 13:35",http://cityoflapwai.com/,6/6/13 18:08
cityoflaramie.com,,,,Local,,Wyoming,"City of Laramie, WY -- Note added 6/6/13 18:09",http://ci.laramie.wy.us/,6/6/13 18:09
cityoflaredo.com,,,,Local,,Texas,"City of Laredo, TX -- Note added 6/1/15 6:07",http://www.cityoflaredo.com/,6/6/13 18:08
cityoflaurenssc.com,,,,Local,,South Carolina,"city of laurens,sc -- Note added 8/28/15 13:34",http://www.cityoflaurenssc.com/,6/6/13 18:08
cityoflaurie.com,,,,Local,,Missouri,"City of Laurie, MO. -- Note added 10/1/15 15:48",http://cityoflaurie.com/,6/6/13 18:08
cityofleavenworth.com,,,,Local,,Washington,"City of Leavenworth, WA -- Note added 11/26/14 6:42",http://cityofleavenworth.com/,6/6/13 18:08
cityoflennoxsd.com,,,,Local,,South Dakota,"City of Lennox, SD -- Note added 7/17/14 5:21",http://www.cityoflennoxsd.com/,6/6/13 18:08
cityoflenoir.com,,,,Local,,North Carolina,"City of Lenoir, NC -- Note added 7/31/13 13:12",http://www.cityoflenoir.com/,6/6/13 18:08
cityoflesueur.com,,,,Local,,Minnesota,"City of Le Sueur, MN -- Note added 4/19/15 23:09",http://www.cityoflesueur.com/,6/6/13 18:08
cityoflewistown.com,,,,Local,,Montana,"City of Lewistown, MT -- Note added 11/22/13 12:49",http://cityoflewistown.com/,6/6/13 18:08
cityoflewisville.com,,,,Local,,Texas,"City of Lewisville, TX -- Note added 6/15/15 5:27",http://www.cityoflewisville.com/,6/6/13 18:08
cityoflfp.com,,,,Local,,Washington,"City of Lake Forest Park, WA -- Note added 11/26/14 6:41",http://cityoflfp.com/,6/6/13 18:08
cityoflg.com,,,,Local,,Texas,"City of La Grange, TX -- Note added 1/22/14 20:07",http://cityoflg.com/,6/6/13 18:08
cityoflibby.com,,,,Local,,Montana,"City of Libby, MT -- Note added 11/22/13 12:49",http://cityoflibby.com/,6/6/13 18:08
cityoflilburn.com,,,,Local,,Georgia,"City of Lilburn, Ga -- Note added 8/25/15 14:55",http://cityoflilburn.com/,6/6/13 18:08
cityoflincolnnd.com,,,,Local,,North Dakota,"City of Lincoln, ND -- Note added 7/18/14 5:34",http://cityoflincolnnd.com/,6/6/13 18:08
cityoflindsay.com,,,,Local,,Oklahoma,"City of Lindsay, OK -- Note added 6/6/13 18:09",http://cityoflindsay.com/,6/6/13 18:09
cityoflineville.com,,,,Local,,Alabama,"City of Lineville, AL -- Note added 7/17/13 13:09",http://www.cityoflineville.com/,6/6/13 18:08
cityoflivingston-tx.com,,,,Local,,Texas,"City of Livingston, TX -- Note added 6/15/15 5:28",http://cityoflivingston-tx.com/,6/6/13 18:08
cityoflonetree.com,,,,Local,,Colorado,"City of Lone Tree, CO -- Note added 1/14/14 15:02",http://cityoflonetree.com/,6/6/13 18:08
cityoflongbeachms.com,,,,Local,,Mississippi,"City of Long Beach, MS -- Note added 7/23/14 14:32",http://cityoflongbeachms.com/,6/6/13 18:08
cityofloris.com,,,,Local,,South Carolina,"loris, SC chamber of commerce -- Note added 8/28/15 13:36",http://lorischambersc.com/,6/6/13 18:08
cityoflowerburrell.com,,,,Local,,Pennsylvania,"City of Lower Burrell, PA -- Note added 9/8/14 13:58",http://cityoflowerburrell.com/,6/6/13 18:08
cityoflucedale.com,,,,Local,,Mississippi,"City of Lucedale, MS -- Note added 7/23/14 14:33",http://cityoflucedale.com/,6/6/13 18:08
cityoflynnhaven.com,,,,Local,,Florida,"The City of Lynn Haven, FL -- Note added 6/16/15 16:52",http://cityoflynnhaven.com/,6/6/13 18:08
cityofmacclenny.com,,,,Local,,Florida,"The City of Mcclenny, FL -- Note added 6/16/15 16:53",http://cityofmacclenny.com/,6/6/13 18:08
cityofmacomb.com,,,,Local,,Illinois,"City of Macomb, IL -- Note added 11/20/13 13:03",http://www.cityofmacomb.com/,6/6/13 18:08
cityofmadison.com,,,,Local,,Wisconsin,"City of Madison, WI -- Note added 7/31/14 5:28",http://www.cityofmadison.com/,6/6/13 18:08
cityofmadisonsd.com,,,,Local,,South Dakota,"City of Madison, SD -- Note added 7/17/14 5:22",http://www.cityofmadisonsd.com/,6/6/13 18:08
cityofmagee.com,,,,Local,,Mississippi,"City of Magee, MS -- Note added 7/23/14 14:34",http://cityofmagee.com/,6/6/13 18:08
cityofmagnoliams.com,,,,Local,,Mississippi,"City of Magnolia, MS -- Note added 7/23/14 14:35",http://cityofmagnoliams.com/,6/6/13 18:08
cityofmanchestertn.com,,,,Local,,Tennessee,"City of Manchester, TN -- Note added 6/23/14 9:47",http://cityofmanchestertn.com/,6/6/13 18:08
cityofmandan.com,,,,Local,,North Dakota,"City of Mandan, ND -- Note added 7/18/14 5:35",http://www.cityofmandan.com/,6/6/13 18:08
cityofmandeville.com,,,,Local,,Louisiana,"City of Mandeville, LA -- Note added 7/31/13 14:10",http://cityofmandeville.com/,6/6/13 18:08
cityofmanvel.com,,,,Local,,Texas,"City of Manvel, TX -- Note added 6/15/15 5:29",http://cityofmanvel.com/,6/6/13 18:08
cityofmaplewood.com,,,,Local,,Missouri,"City of Maplewood, MO. -- Note added 10/1/15 15:51",http://cityofmaplewood.com/,6/6/13 18:08
cityofmarblehill.com,,,,Local,,Missouri,"City of Marble Hill, MO -- Note added 8/26/13 18:35",#N/A,6/6/13 18:08
cityofmarcoisland.com,,,,Local,,Florida,"The City of Marco Island, FL -- Note added 6/16/15 16:55",http://cityofmarcoisland.com/,6/6/13 18:08
cityofmarengo.com,,,,Local,,Illinois,"City of Marengo, IL -- Note added 7/1/14 19:46",http://cityofmarengo.com/,6/6/13 18:08
cityofmarshall.com,,,,Local,,Michigan,"city of marshall, mi -- Note added 9/3/15 14:11",http://cityofmarshall.com/,6/6/13 18:08
cityofmaryesther.com,,,,Local,,Florida,"The City of Mary Ester, FL -- Note added 6/16/15 16:55",http://cityofmaryesther.com/,6/6/13 18:08
cityofmarysvillemi.com,,,,Local,,Michigan,"city of marysville, mi -- Note added 9/3/15 14:11",http://www.cityofmarysvillemi.com/,6/6/13 18:08
cityofmattawa.com,,,,Local,,Washington,"City of Mattawa, WA -- Note added 11/26/14 6:40",http://cityofmattawa.com/,6/6/13 18:08
cityofmayer.com,,,,Local,,Minnesota,"City of Mayer, MN -- Note added 7/26/13 18:35",http://www.cityofmayer.com/,6/6/13 18:09
cityofmaysville.com,,,,Local,,Kentucky,"city of maysville, ky -- Note added 8/27/15 16:18",http://www.cityofmaysville.com/,6/6/13 18:08
cityofmaywood.com,,,,Local,,California,"City of Maywood, CA website -- Note added 4/24/15 20:52",http://cityofmaywood.com/,6/6/13 18:08
cityofmc.com,,,,Local,,Louisiana,"Morgan City, La -- Note added 8/24/15 14:21",http://cityofmc.com/,6/6/13 18:08
cityofmcalester.com,,,,Local,,Oklahoma,"city of mcalester, sc -- Note added 8/28/15 16:35",http://cityofmcalester.com/,6/6/13 18:08
cityofmccleary.com,,,,Local,,Washington,"City of McCleary, WA -- Note added 11/26/14 6:39",http://www.cityofmccleary.com/,6/6/13 18:08
cityofmccook.com,,,,Local,,Nebraska,"City of McCook, NE -- Note added 6/6/13 18:09",http://cityofmccook.com/,6/6/13 18:09
cityofmcgehee.com,,,,Local,,Arkansas,"City of McGehee, AR -- Note added 7/17/13 18:17",http://cityofmcgehee.com/,6/6/13 18:08
cityofmebane.com,,,,Local,,North Carolina,"city of mebane, nc -- Note added 9/11/15 19:26",http://cityofmebane.com/,6/6/13 18:08
cityofmelrose.com,,,,Local,,Minnesota,"City of Melrose, MN -- Note added 2/11/14 19:02",http://www.cityofmelrose.com/,2/11/14 19:02
cityofmentor.com,,,,Local,,Ohio,"City of Mentor, OH -- Note added 3/11/14 15:51",http://cityofmentor.com/,6/6/13 18:08
cityofmesquite.com,,,,Local,,Texas,"City of Mesquite, TX -- Note added 6/15/15 5:30",http://cityofmesquite.com/,6/6/13 18:08
cityofmetropolis.com,,,,Local,,Illinois,"City of Metropolis, IL -- Note added 7/1/14 19:47",http://cityofmetropolis.com/,6/6/13 18:08
cityofmiddletown.com,,,,Local,,Connecticut,"City of Middletown, CT -- Note added 12/15/14 6:24",http://cityofmiddletown.com/,6/6/13 18:08
cityofmilantn.com,,,,Local,,Tennessee,"City of Milan, TN -- Note added 11/22/13 14:19",http://www.cityofmilantn.com/,6/6/13 18:08
cityofmilford.com,,,,Local,,Delaware,"City of Milford, DE -- Note added 6/7/13 17:09",http://cityofmilford.com/,6/6/13 18:08
cityofmillcreek.com,,,,Local,,Washington,"City of Mill Creek, WA -- Note added 11/26/14 6:38",http://cityofmillcreek.com/,6/6/13 18:08
cityofml.com,,,,Local,,Washington,"City of Moses Lake, WA -- Note added 7/31/13 13:13",http://cityofml.com/,6/6/13 18:08
cityofmlt.com,,,,Local,,Washington,"City of Mountlake Terrace, WA -- Note added 7/31/13 13:33",http://cityofmlt.com/,6/6/13 18:08
cityofmolalla.com,,,,Local,,Oregon,"City of Molalla, OR -- Note added 6/17/14 15:35",http://www.cityofmolalla.com/,6/6/13 18:08
cityofmonett.com,,,,Local,,Missouri,"City of Monett, MO. n  -- Note added 10/1/15 16:04",http://cityofmonett.com/,6/6/13 18:08
cityofmontebello.com,,,,Local,,California,"City of Montebello, CA website -- Note added 4/24/15 21:53",http://cityofmontebello.com/,6/6/13 18:08
cityofmontevallo.com,,,,Local,,Alabama,"City of Montevallo, AL -- Note added 7/1/13 16:20",http://cityofmontevallo.com/,6/6/13 18:08
cityofmoore.com,,,,Local,,Oklahoma,"moore, ok -- Note added 8/28/15 16:35",http://cityofmoore.com/,6/6/13 18:08
cityofmooselake.com,,,,Local,,Minnesota,"City of Moose Lake, MN -- Note added 8/25/14 17:56",http://www.cityofmooselake.com/,8/25/14 17:55
cityofmorrow.com,,,,Local,,Georgia,"City of Marrow, Ga -- Note added 8/25/15 14:54",http://cityofmorrow.com/,6/6/13 18:08
cityofmossyrock.com,,,,Local,,Washington,"City of Mossyrock, WA -- Note added 11/26/14 6:34",http://www.cityofmossyrock.com/,6/6/13 18:08
cityofmound.com,,,,Local,,Minnesota,"City of Mound, MN -- Note added 4/19/15 23:13",http://www.cityofmound.com/,6/6/13 18:08
cityofmountclemens.com,,,,Local,,Michigan,"city of mount clemens, mi -- Note added 9/3/15 14:12",http://cityofmountclemens.com/,6/6/13 18:08
cityofmuncie.com,,,,Local,,Indiana,"city of munice, In -- Note added 8/27/15 14:23",http://www.cityofmuncie.com/,6/6/13 18:08
cityofmuscleshoals.com,,,,Local,,Alabama,"City of Muscle Shoals, AL -- Note added 7/1/13 16:20",http://www.cityofmuscleshoals.com/,6/6/13 18:08
cityofmuskogee.com,,,,Local,,Oklahoma,"muskogee, ok -- Note added 8/28/15 16:36",http://cityofmuskogee.com/,6/6/13 18:08
cityofmyrtlebeach.com,,,,Local,,South Carolina,"myrtle beach, sc -- Note added 8/28/15 13:37",http://cityofmyrtlebeach.com/,6/6/13 18:08
cityofmyrtlecreek.com,,,,Local,,Oregon,"City of Myrtle Creek, OR -- Note added 6/20/14 7:51",http://www.cityofmyrtlecreek.com/,6/6/13 18:08
cityofnapavine.com,,,,Local,,Washington,"City of Napavine, WA -- Note added 11/25/14 7:00",http://cityofnapavine.com/,6/6/13 18:08
cityofneedles.com,,,,Local,,California,"City of Neeles, CA website n  -- Note added 4/24/15 22:26",http://cityofneedles.com/,6/6/13 18:08
cityofnegaunee.com,,,,Local,,Michigan,"city of negaunee, mi -- Note added 9/3/15 14:13",http://cityofnegaunee.com/,6/6/13 18:08
cityofnewalbany.com,,,,Local,,Indiana,"New Albany, In -- Note added 8/27/15 14:23",http://cityofnewalbany.com/,6/6/13 18:08
cityofnewberry.com,,,,Local,,South Carolina,"city of newberry, sc -- Note added 8/28/15 13:38",http://www.cityofnewberry.com/,6/6/13 18:08
cityofnewburyport.com,,,,Local,,Massachusetts,"Newburyport, Ma -- Note added 8/26/15 15:51",http://www.cityofnewburyport.com/,6/6/13 18:08
cityofnewhaven.com,,,,Local,,Connecticut,"City of New Haven, CT -- Note added 12/15/14 6:25",http://cityofnewhaven.com/,6/6/13 18:08
cityofnewiberia.com,,,,Local,,Louisiana,"City of New Iberia, LA -- Note added 11/22/13 14:36",http://cityofnewiberia.com/,6/6/13 18:08
cityofnewman.com,,,,Local,,California,"City of Newman, CA website n  -- Note added 4/24/15 22:29",http://cityofnewman.com/,6/6/13 18:08
cityofnewport.com,,,,Local,,Rhode Island,"City of Newport, RI -- Note added 6/7/13 18:33",http://cityofnewport.com/,6/6/13 18:08
cityofnewrichlandmn.com,,,,Local,,Minnesota,"City of New Richland, MN -- Note added 4/19/15 23:14",http://www.cityofnewrichlandmn.com/,6/6/13 18:08
cityofnewrockford.com,,,,Local,,North Dakota,"City of New Rockford, ND -- Note added 7/18/14 5:36",http://www.cityofnewrockford.com/,6/6/13 18:08
cityofnooksack.com,,,,Local,,Washington,"City of Nooksack, WA -- Note added 12/2/14 7:18",http://www.cityofnooksack.com/,6/6/13 18:08
cityofnorthmuskegon.com,,,,Local,,Michigan,"city of north muskegon, mi -- Note added 9/3/15 14:16",http://www.cityofnorthmuskegon.com/,6/6/13 18:08
cityofnorthoaks.com,,,,Local,,Minnesota,"City of North Oaks, MN -- Note added 4/19/15 23:16",http://www.cityofnorthoaks.com/,6/6/13 18:08
cityofnorthport.com,,,,Local,,Florida,"The City of North Port, FL -- Note added 6/16/15 17:01",http://cityofnorthport.com/,6/6/13 18:08
cityofnsb.com,,,,Local,,Florida,"The City of New Smyrna Beach, FL -- Note added 6/16/15 16:58",http://cityofnsb.com/,6/6/13 18:08
cityofnya.com,,,,Local,,Minnesota,"City of Norwood Young America, MN -- Note added 4/19/15 23:18",http://www.cityofnya.com/,6/6/13 18:08
cityofoakgrove.com,,,,Local,,Missouri,"city of Oak Grove, MO. -- Note added 10/1/15 16:21",http://cityofoakgrove.com/,6/6/13 18:08
cityofoakparkheights.com,,,,Local,,Minnesota,"City of Oak Park Heights, MN -- Note added 11/22/13 14:20",http://www.cityofoakparkheights.com/,6/6/13 18:08
cityofoberlin.com,,,,Local,,Ohio,"City of Oberlin, OH -- Note added 3/11/14 15:54",http://www.cityofoberlin.com/Default.aspx,6/6/13 18:08
cityofodessamo.com,,,,Local,,Missouri,"City of Odessa, MO. -- Note added 10/1/15 16:22",http://cityofodessamo.com/,6/6/13 18:08
cityofokeechobee.com,,,,Local,,Florida,"The City of Okeechobee, FL -- Note added 6/16/15 16:59",http://cityofokeechobee.com/,6/6/13 18:08
cityofolean.com,,,,Local,,New York,"City of Olean, NY -- Note added 6/17/15 17:36",http://cityofolean.com/,6/6/13 18:08
cityofonalaska.com,,,,Local,,Wisconsin,"City of Onalaska, WI -- Note added 7/31/14 5:31",http://www.cityofonalaska.com/,6/6/13 18:08
cityofopelousas.com,,,,Local,,Louisiana,"Opelousas, La -- Note added 8/24/15 14:23",http://cityofopelousas.com/,6/6/13 18:08
cityoforangebeach.com,,,,Local,,Alabama,"City of Orange Beach, AL -- Note added 7/1/13 16:21",http://cityoforangebeach.com/,6/6/13 18:08
cityoforangecove.com,,,,Local,,California,"City of Orange Cove, CA website -- Note added 5/18/15 20:13",http://cityoforangecove.com/,6/6/13 18:08
cityoforchardlake.com,,,,Local,,Michigan,"city of orchard lake, mi -- Note added 9/3/15 14:16",http://cityoforchardlake.com/,6/6/13 18:08
cityoforland.com,,,,Local,,California,"City of Orland, CA website -- Note added 5/18/15 20:31",http://cityoforland.com/,6/6/13 18:08
cityofortonville.wordpress.com,,,,Local,,Minnesota,"City of Ortonville, MN -- Note added 6/10/15 14:33",https://cityofortonville.wordpress.com/,6/6/13 18:08
cityofosakis.com,,,,Local,,Minnesota,"City of Osakis, MN -- Note added 4/19/15 23:19",http://www.cityofosakis.com/,6/6/13 18:08
cityofowasso.com,,,,Local,,Oklahoma,"owasso, ok -- Note added 8/28/15 16:36",http://cityofowasso.com/,6/6/13 18:08
cityofowensville.com,,,,Local,,Missouri,"City of Owensville, MO. -- Note added 10/1/15 16:24",http://cityofowensville.com/,6/6/13 18:08
cityofpacific.com,,,,Local,,Washington,"City of Pacific, WA -- Note added 11/25/14 6:56",http://www.pacificwa.gov/,6/6/13 18:08
cityofpalestinetx.com,,,,Local,,Texas,"City of Palestine, TX -- Note added 6/15/15 5:33",http://cityofpalestinetx.com/,6/6/13 18:08
cityofpaola.com,,,,Local,,Kansas,"City of Paola, KS -- Note added 6/6/13 18:09",http://cityofpaola.com/,6/6/13 18:09
cityofpascagoula.com,,,,Local,,Mississippi,"City of Pascagoula, MS -- Note added 7/23/14 14:35",http://cityofpascagoula.com/,6/6/13 18:08
cityofpassaic.com,,,,Local,,New Jersey,"city of passaic, NJ -- Note added 9/15/15 19:28",http://cityofpassaic.com/,6/6/13 18:08
cityofpayette.com,,,,Local,,Idaho,"City of Payette, ID -- Note added 7/8/13 19:21",http://www.cityofpayette.com/,6/6/13 18:09
cityofpearl.com,,,,Local,,Mississippi,"City of Pearl, MS -- Note added 7/23/14 14:36",http://www.cityofpearl.com/,6/6/13 18:08
cityofpearland.com,,,,Local,,Texas,"City of Pearland, TX -- Note added 6/15/15 5:37",http://pearlandtx.gov/,6/6/13 18:08
cityofpeculiar.com,,,,Local,,Missouri,"City of Peculiar, MO -- Note added 11/22/13 14:37",http://cityofpeculiar.com/,6/6/13 18:08
cityofpeekskill.com,,,,Local,,New York,"City of Peekskill, NY -- Note added 6/17/15 17:37",http://www.cityofpeekskill.com/,6/6/13 18:08
cityofpella.com,,,,Local,,Iowa,"Pella, IA -- Note added 8/25/15 20:12",http://cityofpella.com/,6/6/13 18:08
cityofpensacola.com,,,,Local,,Florida,"City of Pensacola, FL -- Note added 7/31/13 13:39",http://cityofpensacola.com/,6/6/13 18:08
cityofperryville.com,,,,Local,,Missouri,"City of Perryville, MO. -- Note added 10/1/15 16:26",http://cityofperryville.com/,6/6/13 18:08
cityofphillips.com,,,,Local,,Wisconsin,"City of Phillips, WI -- Note added 7/31/14 5:32",http://cityofphillips.com/,6/6/13 18:08
cityofpickens.com,,,,Local,,South Carolina,"city of pickens, sc -- Note added 8/28/15 13:38",http://cityofpickens.com/,6/6/13 18:08
cityofpiedmont.com,,,,Local,,Missouri,"City of Piedmont, MO. -- Note added 10/1/15 16:27",http://cityofpiedmont.com/,6/6/13 18:08
cityofpigeonforge.com,,,,Local,,Tennessee,"City of Pigeon Forge, TN -- Note added 6/24/14 6:51",http://cityofpigeonforge.com/,6/6/13 18:08
cityofpinebluff.com,,,,Local,,Arkansas,"City of Pine Bluff, AR -- Note added 7/17/13 18:30",http://www.cityofpinebluff.com/pbar/,6/6/13 18:08
cityofplanoil.com,,,,Local,,Illinois,"City of Plano, IL -- Note added 7/1/14 19:48",http://cityofplanoil.com/,6/6/13 18:08
cityofplattsburgh.com,,,,Local,,New York,"City of Plattsburgh, NY -- Note added 6/17/15 17:38",http://www.cityofplattsburgh.com/,6/6/13 18:08
cityofpleasanthope.com,,,,Local,,Missouri,"city of Pleasant Hope, MO. -- Note added 10/1/15 16:29",http://www.cityofpleasanthope.com/,6/6/13 18:08
cityofpocomoke.com,,,,Local,,Maryland,"Pocomoke City, MD -- Note added 5/27/14 1:56",http://www.cityofpocomoke.com/,6/6/13 18:08
cityofpolson.com,,,,Local,,Montana,"City of Polson, MT -- Note added 11/22/13 12:50",http://cityofpolson.com/,6/6/13 18:08
cityofportsmouth.com,,,,Local,,New Hampshire,"city of portsmouth, nh -- Note added 8/28/15 18:45",http://cityofportsmouth.com/,6/6/13 18:08
cityofportwashington.com,,,,Local,,Wisconsin,"City of Port Washington, WI -- Note added 12/6/13 14:30",http://cityofportwashington.com/,6/6/13 18:08
cityofportwentworth.com,,,,Local,,Georgia,"City of Port Wentworth, Ga -- Note added 8/25/15 14:54",http://cityofportwentworth.com/,6/6/13 18:08
cityofpoughkeepsie.com,,,,Local,,New York,"City of Poughkeepsie, NY -- Note added 6/17/15 17:41",http://www.cityofpoughkeepsie.com/,6/6/13 18:08
cityofpoulsbo.com,,,,Local,,Washington,"City of Poulsbo, WA -- Note added 11/25/14 6:54",http://cityofpoulsbo.com/,6/6/13 18:08
cityofprincetonwi.com,,,,Local,,Wisconsin,"City of Princeton, WI -- Note added 7/31/14 5:33",http://www.cityofprincetonwi.com/,6/6/13 18:08
cityofprineville.com,,,,Local,,Oregon,"City of Prineville, OR -- Note added 6/17/14 15:39",http://cityofprineville.com/,6/6/13 18:08
cityofpriorlake.com,,,,Local,,Minnesota,"City of Prior Lake, MN -- Note added 4/19/15 23:20",http://www.cityofpriorlake.com/,6/6/13 18:08
cityofprosser.com,,,,Local,,Washington,"City of Prosser, WA -- Note added 11/25/14 6:53",http://cityofprosser.com/,6/6/13 18:08
